I|010020|001|A|01|4G|350|199103|199103|1991015 |J| | |H|44 |40 |105 | 377 |  392 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.70 |48 |24 |123-|03|00|25|H|      |M|199103|      |      | | 0 |B|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |88888888|A|  VACANCY        |19910112|        |R |72| A|      | | |  0.00 |20991231|0 | | | | |  21453 | 2583 |  0.00 |0.00 |    0 | |      |  | |  0 |  0 |   0 |00| | | | |  | |  0 |  0 | | |      |ADJU|Y|N|N|N|N|N|N|N|N|N|N|Y|N|Y|Y|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |    550 |  392 |    0 | 377 |48 |24 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199103|199104|1991032 |J| | |H|45 |41 |105 | 389 |  410 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.70 |49 |31 | 67 |03|00|13|H|      |M|199103|      |      | | 0 |B|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |88888888|A|  VACANCY        |19910112|        |R |72| A|      | | |  0.00 |20991231|0 | | | | |  22153 | 2667 |  0.00 |0.00 |    0 | |      |  | |  0 |  0 |   0 |00| | | | |  | |  0 |  0 | | |      |ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|Y|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |    550 |  410 |    0 | 389 |49 |31 |E| 0.00 | |0
E|010020|001|A|01|4G|350|199103|199106|1991032 |J| | |H|45 |41 |105 | 389 |  410 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.70 |49 |31 | 67 |03|00|13|H|199106|M|199106|      |      | | 0 |Z|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |        |19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  32934 | 2667 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 | 565 |00|S|5| |E|12|H|  0 | 40 | |E|010020|    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199106|199107|1991077 |J| | |H|45 |41 |105 | 402 |  410 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.70 |49 |31 | 43 |03|00|13|H|199106|M|199106|      |      | | 0 |I|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19910223|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  32934 | 2667 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 | 565 |00|S|5| |E|12|H|  0 | 40 | |E|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |    550 |  421 |    0 | 402 |00 |00 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199111|199111|1991126 |J| | |H|45 |41 |105 | 397 |  410 |    0 | 1.95 | |      |E| 33.08 | |N|   0 |104.70 |49 |31 | 29 |03|00|16|H|199106|M|199111|      |      | | 0 |I|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19910504|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  32934 | 2667 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 | 893 |00|S|5| |E|12|H|  0 | 40 | |E|010020|ADJU|N|N|N|N|N|N|N|N|N|N|Y|Y|N|Y|N|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  417 |    0 | 397 |00 |00 |E| 0.00 | |0
I|010020|001|A|01|4G|350|199114|199113|1991157 |J| | |H|45 |41 |105 | 403 |  410 |    0 | 1.95 | |      |E| 33.08 | |N|   0 |104.70 |49 |31 | 49 |03|00|21|H|199106|M|199114|      |      | | 0 |I|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19910615|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  32934 | 2667 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 |1066 |00|S|5| |E|12|H|  0 | 40 | |E|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 |H| 0 |    0 |  11 |   1100 |  422 |    0 | 403 |00 |00 |E| 0.00 | |0
C|010020|001|A|01|4G|350|199102|199115|1991190 |J| | |H|46 |42 |105 | 409 |  424 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.30 |50 |27 | 49 |03|00|24|H|199106|M|199102|      |      | | 0 |R|   0 |      0 |    0 |  11 |    550 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |88888888|A|  VACANCY        |19901229|19901201|R |72| A|      | | |  0.00 |20991231|0 |Y| |Y| |  22852 | 2751 |  0.00 |0.00 |    0 | |      |  | |  0 |  0 |   0 |00| | | | |  | |  0 |  0 |C|Y|      |    | | | | | | | | | | | | | | | | |N| |  0.00 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |   0 |      0 |    0 |    0 |   0 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199103|199115|1991190 |J| | |H|46 |42 |105 | 402 |  421 |    0 | 1.95 | |      |E| 34.13 | |N|   0 |104.70 |50 |27 |  0 |03|00|24|H|199106|M|199103|      |      | | 0 |B|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |88888888|A|  VACANCY        |19910112|19901201|R |72| A|      | | |  0.00 |20991231|0 |Y| |Y| |  22852 | 2751 |  0.00 |0.00 |    0 | |      |  | |  0 |  0 |   0 |00| | | | |  | |  0 |  0 |C|Y|      |ADJU|Y|N|N|N|N|N|N|N|N|N|Y|Y|N|Y|Y|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |  11 |   1100 |  421 |    0 | 402 |50 |27 | | 0.00 | |0
I|010020|001|A|01|4G|350|199111|199115|1991190 |J| | |H|46 |42 |105 | 397 |  421 |    0 | 1.95 | |      |E| 33.08 | |N|   0 |104.70 |50 |27 | 16-|03|00|24|H|199106|M|199111|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19910504|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  33968 | 2751 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 |1231 |00|S|5| |E|12|H|  0 | 40 | |E|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |  11 |   1100 |  417 |    0 | 397 |00 |00 | | 0.00 | |0
I|010020|001|A|01|4G|350|199114|199115|1991190 |J| | |H|46 |42 |105 | 403 |  421 |    0 | 1.95 | |      |E| 33.08 | |N|   0 |104.70 |50 |27 |  4 |03|00|24|H|199106|M|199114|      |      | | 0 |I|   0 |      0 |    0 |  11 |   1100 |N|  0.00 | |      | |  0.00 |    0 |    0 |  0 |  0 | 0.00 |      |   |      |   |23858930|A|FMLNAME          |19910615|19910223|R |71|12|      |0| |  8.00 |20991231|9 |Y|B|Y| |  33968 | 2751 |  0.00 |0.00 |26025 | |      |00| |  0 |  0 |1231 |00|S|5| |E|12|H|  0 | 40 | |E|010020|ADJU|N|N|N|N|N|N|N|N|N|N|N|Y|N|Y|N|N|N| |104.70 |   0 |      0 |    0 |  0 |  0 | | 0 |    0 |  11 |   1100 |  422 |    0 | 403 |00 |00 | | 0.00 | |0
